ID;periodo;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;estu_genero;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_personashogar;fami_tieneautomovil;fami_tienecomputador;fami_tieneinternet;fami_tienelavadora;punt_ingles;punt_matematicas;punt_sociales_ciudadanas;punt_c_naturales;punt_lectura_critica;punt_global
65648;20194;1;2;2;1;1;1;9;1;1;4;5;1;5;0;0;0;1;2;3;2;2;3;3
65649;20194;6;1;0;1;1;1;13;1;1;0;0;0;4;0;1;3;1;1;2;2;2;2;3
65650;20194;6;1;0;1;1;1;13;1;1;0;0;0;4;0;1;3;1;1;2;2;2;2;3
65651;20194;1;1;2;1;1;6;3;1;1;1;5;3;4;0;0;0;1;2;3;2;2;2;3
65652;20194;1;1;2;1;1;6;3;1;1;1;5;3;4;0;0;0;1;2;3;2;2;2;3
65653;20194;1;2;2;1;1;2;8;1;1;5;8;3;2;1;1;1;1;2;3;2;2;3;3
65654;20194;1;2;2;1;1;2;8;1;1;5;8;3;2;1;1;1;1;2;3;2;2;3;3
65655;20194;4;2;2;1;3;3;19;1;1;4;3;2;0;3;3;0;3;1;2;2;2;2;3
65656;20194;4;2;2;1;3;3;19;1;1;4;3;2;0;3;3;0;3;1;2;2;2;2;3
65657;20194;1;2;2;1;1;1;3;1;2;5;2;4;5;0;1;1;1;2;2;2;2;2;3
65658;20194;1;2;2;1;1;1;3;1;2;5;2;4;5;0;1;1;1;2;2;2;2;2;3
65659;20194;1;2;2;1;3;4;3;2;1;5;2;4;3;1;1;1;1;3;4;3;3;3;4
65660;20194;1;2;2;1;3;4;3;2;1;5;2;4;3;1;1;1;1;3;4;3;3;3;4
65661;20194;1;2;0;1;3;2;3;2;2;2;5;4;3;1;1;1;1;3;3;2;2;3;3
65662;20194;1;2;0;1;3;2;3;2;2;2;5;4;3;1;1;1;1;3;3;2;2;3;3
65663;20194;1;1;0;1;1;2;4;1;2;7;5;1;2;0;1;0;1;2;2;2;2;3;3
65664;20194;1;1;0;1;1;2;4;1;2;7;5;1;2;0;1;0;1;2;2;2;2;3;3
65665;20194;1;1;0;1;1;2;10;1;2;5;2;1;2;0;0;0;1;2;1;2;2;2;2
65666;20194;1;1;0;1;1;2;10;1;2;5;2;1;2;0;0;0;1;2;1;2;2;2;2
65667;20194;1;2;2;1;0;5;3;2;1;0;0;0;3;0;1;3;3;2;2;2;2;2;3
65668;20194;1;2;2;1;0;5;3;2;1;0;0;0;3;0;1;3;3;2;2;2;2;2;3
65669;20194;2;2;2;1;1;3;9;1;2;8;5;1;4;0;1;1;0;2;2;1;2;2;2
65670;20194;2;2;2;1;1;3;9;1;2;8;5;1;4;0;1;1;0;2;2;1;2;2;2
65671;20194;1;2;2;1;3;2;3;2;2;11;1;4;4;0;1;1;1;3;3;3;3;4;4
65672;20194;1;2;2;1;3;2;3;2;2;11;1;4;4;0;1;1;1;3;3;3;3;4;4
65673;20194;2;2;2;1;1;6;13;1;1;6;5;1;2;0;0;0;1;2;2;2;3;3;3
65674;20194;2;2;2;1;1;6;13;1;1;6;5;1;2;0;0;0;1;2;2;2;3;3;3
65675;20194;1;2;2;1;3;1;3;1;2;4;2;3;4;0;1;1;1;2;2;2;2;2;2
65676;20194;1;2;2;1;3;1;3;1;2;4;2;3;4;0;1;1;1;2;2;2;2;2;2
65677;20194;2;1;0;1;3;1;13;1;2;3;0;0;4;0;0;0;0;2;2;2;2;2;2
65678;20194;2;1;0;1;3;1;13;1;2;3;0;0;4;0;0;0;0;2;2;2;2;2;2
65679;20194;1;1;2;1;2;2;10;1;2;2;4;1;2;0;0;0;1;2;2;2;2;3;3
65680;20194;1;1;2;1;2;2;10;1;2;2;4;1;2;0;0;0;1;2;2;2;2;3;3
65681;20194;1;2;2;1;1;6;3;1;2;7;2;1;2;0;1;1;1;3;4;3;3;3;4
65682;20194;1;2;2;1;1;6;3;1;2;7;2;1;2;0;1;1;1;3;4;3;3;3;4
65683;20194;1;2;2;1;3;2;3;2;1;1;1;5;2;1;1;1;1;3;3;2;2;3;3
65684;20194;1;2;2;1;3;2;3;2;1;1;1;5;2;1;1;1;1;3;3;2;2;3;3
65685;20194;1;2;2;1;2;2;3;1;1;4;11;7;4;0;1;1;1;2;2;3;2;3;3
65686;20194;1;2;2;1;2;2;3;1;1;4;11;7;4;0;1;1;1;2;2;3;2;3;3
65687;20194;1;2;2;1;3;1;19;1;1;1;5;3;3;1;1;1;1;3;3;3;3;3;3
65688;20194;1;2;2;1;3;1;19;1;1;1;5;3;3;1;1;1;1;3;3;3;3;3;3
65689;20194;1;2;2;1;2;2;22;1;1;11;10;1;2;0;1;1;1;2;1;2;2;1;2
65690;20194;1;2;2;1;2;2;22;1;1;11;10;1;2;0;1;1;1;2;1;2;2;1;2
65691;20194;1;1;2;1;1;1;10;1;2;2;2;1;3;0;1;0;0;2;2;2;2;2;2
65692;20194;1;1;2;1;1;1;10;1;2;2;2;1;3;0;1;0;0;2;2;2;2;2;2
65693;20194;1;2;2;1;1;1;3;1;1;0;0;0;0;3;3;3;3;2;3;3;2;3;3
65694;20194;1;2;2;1;1;1;3;1;1;0;0;0;0;3;3;3;3;2;3;3;2;3;3
65695;20194;2;2;2;1;3;5;13;2;2;1;9;1;3;0;0;1;1;1;2;2;2;2;2
65696;20194;2;2;2;1;3;5;13;2;2;1;9;1;3;0;0;1;1;1;2;2;2;2;2
65697;20194;1;1;2;1;1;2;13;1;2;7;4;2;3;0;0;0;1;3;2;3;2;3;3
65698;20194;1;1;2;1;1;2;13;1;2;7;4;2;3;0;0;0;1;3;2;3;2;3;3
65699;20194;1;2;0;1;3;2;3;1;2;5;2;2;2;0;0;0;0;3;3;3;3;3;4
65700;20194;1;2;0;1;3;2;3;1;2;5;2;2;2;0;0;0;0;3;3;3;3;3;4
65701;20194;1;2;2;1;1;1;3;1;2;2;8;3;3;0;0;1;0;3;3;3;3;3;3
65702;20194;1;2;2;1;1;1;3;1;2;2;8;3;3;0;0;1;0;3;3;3;3;3;3
65703;20191;1;2;0;2;3;2;3;2;1;0;0;0;2;1;1;3;1;4;3;2;3;3;3
65704;20194;1;2;0;1;3;6;3;1;1;3;7;2;3;0;0;1;1;3;2;3;2;3;3
65705;20194;1;2;0;1;3;6;3;1;1;3;7;2;3;0;0;1;1;3;2;3;2;3;3
65706;20194;1;2;2;1;3;5;3;1;2;2;2;3;3;0;1;1;1;2;3;1;3;2;3
65707;20194;1;2;2;1;3;5;3;1;2;2;2;3;3;0;1;1;1;2;3;1;3;2;3
65708;20194;1;2;2;1;1;2;3;1;1;7;2;3;2;0;1;1;1;2;2;2;2;2;3
65709;20194;1;2;2;1;1;2;3;1;1;7;2;3;2;0;1;1;1;2;2;2;2;2;3
65710;20211;1;2;0;2;3;2;3;2;1;6;1;5;2;0;1;1;1;4;3;4;4;4;4
65711;20194;2;2;0;1;1;2;26;1;1;0;0;0;3;0;0;3;1;2;1;2;2;2;2
65712;20194;2;2;0;1;1;2;26;1;1;0;0;0;3;0;0;3;1;2;1;2;2;2;2
65713;20194;1;2;0;1;1;2;26;1;2;5;5;3;3;0;0;0;1;2;1;2;2;2;3
65714;20194;1;2;0;1;1;2;26;1;2;5;5;3;3;0;0;0;1;2;1;2;2;2;3
65715;20194;1;1;2;1;1;6;8;1;2;5;5;2;3;0;0;0;1;2;2;1;2;1;2
65716;20194;1;1;2;1;1;6;8;1;2;5;5;2;3;0;0;0;1;2;2;1;2;1;2
65717;20194;1;2;2;1;3;2;3;2;1;11;1;4;2;1;1;1;1;3;3;2;2;2;3
65718;20194;1;2;2;1;3;2;3;2;1;11;1;4;2;1;1;1;1;3;3;2;2;2;3
65719;20194;1;2;2;1;3;1;3;1;2;2;8;7;4;0;0;1;1;1;1;2;2;2;2
65720;20194;1;2;2;1;3;1;3;1;2;2;8;7;4;0;0;1;1;1;1;2;2;2;2
65721;20194;2;2;2;1;3;3;3;1;2;5;5;1;2;0;0;0;0;2;3;2;2;2;3
65722;20194;2;2;2;1;3;3;3;1;2;5;5;1;2;0;0;0;0;2;3;2;2;2;3
65723;20194;1;1;2;1;2;2;27;1;1;0;0;0;3;0;1;3;0;2;2;2;2;2;2
65724;20194;1;1;2;1;2;2;27;1;1;0;0;0;3;0;1;3;0;2;2;2;2;2;2
65725;20194;1;2;2;1;1;6;17;1;2;5;5;1;4;0;0;0;1;2;3;3;3;3;3
65726;20194;1;2;2;1;1;6;17;1;2;5;5;1;4;0;0;0;1;2;3;3;3;3;3
65727;20194;2;1;2;1;2;2;6;1;1;5;5;3;3;0;0;0;1;2;2;2;2;2;2
65728;20194;2;1;2;1;2;2;6;1;1;5;5;3;3;0;0;0;1;2;2;2;2;2;2
65729;20194;2;1;1;1;1;2;13;1;2;2;2;1;2;0;0;0;1;2;2;2;2;2;2
65730;20194;2;1;1;1;1;2;13;1;2;2;2;1;2;0;0;0;1;2;2;2;2;2;2
65731;20194;1;2;2;1;3;2;3;1;2;1;3;1;2;0;0;1;1;3;2;3;3;3;3
65732;20194;1;2;2;1;3;2;3;1;2;1;3;1;2;0;0;1;1;3;2;3;3;3;3
65733;20194;1;2;2;1;2;2;3;1;2;2;6;2;3;0;1;0;1;2;3;2;3;3;3
65734;20194;1;2;2;1;2;2;3;1;2;2;6;2;3;0;1;0;1;2;3;2;3;3;3
65735;20194;1;2;2;1;1;2;9;2;1;0;0;0;0;3;3;3;3;2;2;3;2;3;3
65736;20194;1;2;2;1;1;2;9;2;1;0;0;0;0;3;3;3;3;2;2;3;2;3;3
65737;20194;1;2;2;1;1;2;9;1;2;2;5;6;2;0;0;0;0;2;2;2;1;1;2
65738;20194;1;2;2;1;1;2;9;1;2;2;5;6;2;0;0;0;0;2;2;2;1;1;2
65739;20194;2;2;2;1;1;2;3;1;1;7;6;2;4;0;1;1;1;2;2;2;2;3;3
65740;20194;2;2;2;1;1;2;3;1;1;7;6;2;4;0;1;1;1;2;2;2;2;3;3
65741;20194;1;2;2;1;1;3;9;1;1;4;2;3;2;0;0;0;1;1;2;1;2;2;2
65742;20194;1;2;2;1;1;3;9;1;1;4;2;3;2;0;0;0;1;1;2;1;2;2;2
65743;20194;1;2;0;1;3;1;3;1;1;2;2;7;3;0;0;1;0;2;2;2;2;3;3
65744;20194;1;2;0;1;3;1;3;1;1;2;2;7;3;0;0;1;0;2;2;2;2;3;3
65745;20194;1;2;2;1;1;6;6;1;1;4;4;1;5;0;0;0;1;2;3;2;2;2;3
65746;20194;1;2;2;1;1;6;6;1;1;4;4;1;5;0;0;0;1;2;3;2;2;2;3
65747;20194;1;2;2;1;2;2;3;1;1;2;2;3;2;1;1;0;1;2;2;1;2;2;2
65748;20194;1;2;2;1;2;2;3;1;1;2;2;3;2;1;1;0;1;2;2;1;2;2;2
65749;20194;1;1;0;1;1;2;29;1;1;4;2;6;2;1;0;0;1;1;3;3;2;3;3
65750;20194;1;1;0;1;1;2;29;1;1;4;2;6;2;1;0;0;1;1;3;3;2;3;3
65751;20194;1;2;2;1;2;2;3;1;1;0;0;0;3;0;0;3;1;2;2;2;2;3;3
65752;20194;1;2;2;1;2;2;3;1;1;0;0;0;3;0;0;3;1;2;2;2;2;3;3
65753;20194;1;2;2;1;3;2;19;1;2;5;5;1;2;0;0;0;0;2;2;2;2;2;3
65754;20194;1;2;2;1;3;2;19;1;2;5;5;1;2;0;0;0;0;2;2;2;2;2;3
65755;20194;1;1;0;1;1;1;10;1;2;4;4;3;3;0;0;0;1;3;2;2;2;2;3
65756;20194;1;1;0;1;1;1;10;1;2;4;4;3;3;0;0;0;1;3;2;2;2;2;3
65757;20194;1;2;2;1;2;2;15;1;2;5;5;1;4;0;0;0;0;3;3;3;3;3;3
65758;20194;1;2;2;1;2;2;15;1;2;5;5;1;4;0;0;0;0;3;3;3;3;3;3
65759;20194;1;2;2;1;1;6;13;1;2;2;2;1;3;0;0;0;1;2;3;2;2;2;3
65760;20194;1;2;2;1;1;6;13;1;2;2;2;1;3;0;0;0;1;2;3;2;2;2;3
65761;20194;1;1;2;1;1;2;15;1;1;1;1;1;3;0;1;1;1;2;3;2;2;3;3
65762;20194;1;1;2;1;1;2;15;1;1;1;1;1;3;0;1;1;1;2;3;2;2;3;3
65763;20194;1;2;0;1;1;2;23;1;1;5;4;1;3;0;0;0;1;2;2;1;2;2;2
65764;20194;1;2;0;1;1;2;23;1;1;5;4;1;3;0;0;0;1;2;2;1;2;2;2
65765;20194;1;1;2;1;1;2;10;1;2;2;5;0;3;0;0;0;1;2;2;2;3;2;3
65766;20194;1;1;2;1;1;2;10;1;2;2;5;0;3;0;0;0;1;2;2;2;3;2;3
65767;20194;1;2;2;1;3;2;3;1;2;3;4;1;1;0;1;1;1;2;2;3;3;3;3
65768;20194;1;2;2;1;3;2;3;1;2;3;4;1;1;0;1;1;1;2;2;3;3;3;3
65769;20194;2;1;0;1;1;2;6;1;1;5;5;5;2;0;0;0;1;3;2;2;2;3;3
65770;20194;2;1;0;1;1;2;6;1;1;5;5;5;2;0;0;0;1;3;2;2;2;3;3
65771;20194;1;1;2;1;2;2;17;1;2;5;3;7;3;0;0;0;1;2;1;2;2;2;2
65772;20194;1;1;2;1;2;2;17;1;2;5;3;7;3;0;0;0;1;2;1;2;2;2;2
65773;20194;1;2;2;1;3;2;3;1;2;1;4;6;4;0;1;1;1;2;3;2;2;3;3
65774;20194;1;2;2;1;3;2;3;1;2;1;4;6;4;0;1;1;1;2;3;2;2;3;3
65775;20194;1;1;2;1;2;2;6;1;2;4;5;1;4;0;0;0;1;2;2;2;2;3;3
65776;20194;1;1;2;1;2;2;6;1;2;4;5;1;4;0;0;0;1;2;2;2;2;3;3
65777;20194;1;2;2;1;1;4;9;1;1;8;11;1;2;0;1;0;0;2;2;2;2;2;3
65778;20194;1;2;2;1;1;4;9;1;1;8;11;1;2;0;1;0;0;2;2;2;2;2;3
65779;20194;1;1;2;1;2;2;13;1;2;3;11;7;5;0;0;0;0;2;2;2;2;3;3
65780;20194;1;1;2;1;2;2;13;1;2;3;11;7;5;0;0;0;0;2;2;2;2;3;3
65781;20194;2;1;0;1;3;2;3;1;2;0;0;0;4;0;0;3;1;1;1;2;2;1;2
65782;20194;2;1;0;1;3;2;3;1;2;0;0;0;4;0;0;3;1;1;1;2;2;1;2
65783;20194;1;2;0;1;3;2;3;1;2;3;4;1;2;0;0;0;0;2;2;2;2;2;3
65784;20194;1;2;0;1;3;2;3;1;2;3;4;1;2;0;0;0;0;2;2;2;2;2;3
65785;20194;1;2;2;1;1;4;3;1;2;2;4;3;3;0;1;1;1;2;2;2;2;2;3
65786;20194;1;2;2;1;1;4;3;1;2;2;4;3;3;0;1;1;1;2;2;2;2;2;3
65787;20194;1;2;0;1;3;2;19;1;1;5;3;2;3;0;0;0;1;2;3;2;2;2;3
65788;20194;1;2;0;1;3;2;19;1;1;5;3;2;3;0;0;0;1;2;3;2;2;2;3
65789;20194;1;2;0;1;1;6;23;1;2;5;5;1;3;0;0;0;1;2;2;2;2;2;3
65790;20194;1;2;0;1;1;6;23;1;2;5;5;1;3;0;0;0;1;2;2;2;2;2;3
65791;20194;1;1;0;1;1;1;10;1;2;1;3;4;5;1;1;0;1;2;1;1;2;2;2
65792;20194;1;1;0;1;1;1;10;1;2;1;3;4;5;1;1;0;1;2;1;1;2;2;2
65793;20194;1;2;2;1;1;4;3;1;1;11;2;1;2;0;1;0;1;3;4;3;4;4;4
65794;20194;1;2;2;1;1;4;3;1;1;11;2;1;2;0;1;0;1;3;4;3;4;4;4
65795;20194;1;2;2;1;3;1;3;1;2;1;1;3;2;0;1;1;1;2;2;2;2;2;2
65796;20194;1;2;2;1;3;1;3;1;2;1;1;3;2;0;1;1;1;2;2;2;2;2;2
65797;20194;2;2;2;1;3;1;3;1;1;2;2;7;3;0;0;0;1;2;3;2;3;3;3
65798;20194;2;2;2;1;3;1;3;1;1;2;2;7;3;0;0;0;1;2;3;2;3;3;3
65799;20194;1;2;2;1;3;1;3;1;2;0;0;0;0;3;3;3;3;2;2;2;2;2;3
65800;20194;1;2;2;1;3;1;3;1;2;0;0;0;0;3;3;3;3;2;2;2;2;2;3
65801;20194;1;2;0;1;3;1;3;1;2;3;3;1;3;0;0;0;1;2;2;3;3;2;3
65802;20194;1;2;0;1;3;1;3;1;2;3;3;1;3;0;0;0;1;2;2;3;3;2;3
65803;20194;1;1;2;1;2;6;19;1;1;0;0;0;0;3;3;3;3;2;3;2;2;3;3
65804;20194;1;1;2;1;2;6;19;1;1;0;0;0;0;3;3;3;3;2;3;2;2;3;3
65805;20194;1;2;2;1;3;3;19;2;1;5;3;3;3;0;0;0;0;1;2;2;1;2;2
65806;20194;1;2;2;1;3;3;19;2;1;5;3;3;3;0;0;0;0;1;2;2;1;2;2
65807;20194;2;2;0;1;1;6;6;1;1;3;10;3;4;1;0;1;1;2;2;2;3;2;3
65808;20194;2;2;0;1;1;6;6;1;1;3;10;3;4;1;0;1;1;2;2;2;3;2;3
65809;20194;1;2;2;1;3;6;3;1;1;2;2;2;2;0;1;1;1;3;3;3;3;3;4
65810;20194;1;2;2;1;3;6;3;1;1;2;2;2;2;0;1;1;1;3;3;3;3;3;4
65811;20194;2;1;0;1;3;2;30;1;1;2;2;2;3;0;0;1;1;2;2;2;2;2;2
65812;20194;2;1;0;1;3;2;30;1;1;2;2;2;3;0;0;1;1;2;2;2;2;2;2
65813;20194;1;2;2;1;2;2;22;1;2;1;3;1;2;0;0;1;1;2;2;2;2;2;3
65814;20194;1;2;2;1;2;2;22;1;2;1;3;1;2;0;0;1;1;2;2;2;2;2;3
65815;20194;1;2;2;1;3;1;3;1;2;2;2;2;2;0;1;1;1;3;2;2;3;3;3
65816;20194;1;2;2;1;3;1;3;1;2;2;2;2;2;0;1;1;1;3;2;2;3;3;3
65817;20194;1;2;0;1;3;6;3;1;2;5;3;3;0;3;3;0;3;3;3;3;3;3;4
65818;20194;1;2;0;1;3;6;3;1;2;5;3;3;0;3;3;0;3;3;3;3;3;3;4
65819;20224;1;2;2;1;1;1;3;1;2;7;3;2;0;3;3;1;3;3;3;3;3;3;3
65820;20194;1;2;2;1;3;2;19;2;1;5;8;2;1;0;1;1;0;3;3;2;2;3;3
65821;20194;1;2;2;1;3;2;19;2;1;5;8;2;1;0;1;1;0;3;3;2;2;3;3
65822;20194;1;2;0;1;1;2;29;1;1;2;2;1;3;0;0;0;1;2;3;2;2;3;3
65823;20194;1;2;0;1;1;2;29;1;1;2;2;1;3;0;0;0;1;2;3;2;2;3;3
65824;20194;1;2;0;1;1;2;12;1;2;2;2;2;2;0;0;0;0;2;3;3;3;3;3
65825;20194;1;2;0;1;1;2;12;1;2;2;2;2;2;0;0;0;0;2;3;3;3;3;3
65826;20194;1;2;0;1;3;2;3;1;1;1;11;2;2;0;1;1;1;2;3;3;3;3;3
65827;20194;1;2;0;1;3;2;3;1;1;1;11;2;2;0;1;1;1;2;3;3;3;3;3
65828;20194;1;1;2;1;3;2;28;1;2;3;3;7;4;0;0;0;1;2;2;2;2;2;3
65829;20194;1;1;2;1;3;2;28;1;2;3;3;7;4;0;0;0;1;2;2;2;2;2;3
65830;20194;1;1;0;1;3;2;27;1;1;5;3;1;3;0;1;0;1;3;3;2;2;3;3
65831;20194;1;1;0;1;3;2;27;1;1;5;3;1;3;0;1;0;1;3;3;2;2;3;3
65832;20194;2;2;2;1;1;5;3;1;1;3;2;1;3;0;0;0;1;2;2;2;2;2;3
65833;20194;2;2;2;1;1;5;3;1;1;3;2;1;3;0;0;0;1;2;2;2;2;2;3
65834;20194;1;2;2;1;3;2;3;2;2;2;11;4;2;0;1;1;1;3;3;3;3;3;3
65835;20194;1;2;2;1;3;2;3;2;2;2;11;4;2;0;1;1;1;3;3;3;3;3;3
65836;20194;2;1;0;1;1;2;6;1;2;3;5;2;3;0;0;0;1;2;2;1;2;2;2
65837;20194;2;1;0;1;1;2;6;1;2;3;5;2;3;0;0;0;1;2;2;1;2;2;2
65838;20194;2;1;2;1;1;3;3;1;2;0;0;0;4;0;0;3;1;2;2;2;2;2;2
65839;20194;2;1;2;1;1;3;3;1;2;0;0;0;4;0;0;3;1;2;2;2;2;2;2
65840;20194;2;1;2;1;3;6;18;1;1;2;5;2;2;0;1;0;1;2;2;2;2;2;3
65841;20194;2;1;2;1;3;6;18;1;1;2;5;2;2;0;1;0;1;2;2;2;2;2;3
65842;20194;1;2;2;1;2;2;3;1;2;11;11;3;2;0;1;1;1;2;2;2;2;2;2
65843;20194;1;2;2;1;2;2;3;1;2;11;11;3;2;0;1;1;1;2;2;2;2;2;2
65844;20194;2;1;2;1;2;1;5;1;2;4;3;1;3;0;0;0;1;2;2;2;2;2;3
65845;20194;2;1;2;1;2;1;5;1;2;4;3;1;3;0;0;0;1;2;2;2;2;2;3
65846;20194;1;1;2;1;1;2;10;1;2;7;7;2;2;0;0;0;1;2;2;3;3;3;3
65847;20194;1;1;2;1;1;2;10;1;2;7;7;2;2;0;0;0;1;2;2;3;3;3;3
65848;20194;1;1;0;1;1;1;16;1;2;2;1;1;2;0;0;0;1;1;3;2;2;3;3
65849;20194;1;1;0;1;1;1;16;1;2;2;1;1;2;0;0;0;1;1;3;2;2;3;3
65850;20194;1;1;2;1;1;6;13;1;2;3;3;1;3;0;0;0;0;1;2;2;2;2;2
65851;20194;1;1;2;1;1;6;13;1;2;3;3;1;3;0;0;0;0;1;2;2;2;2;2
65852;20194;1;2;2;1;3;2;3;1;2;5;2;2;3;0;1;1;1;2;3;2;2;2;3
65853;20194;1;2;2;1;3;2;3;1;2;5;2;2;3;0;1;1;1;2;3;2;2;2;3
65854;20194;1;2;2;1;2;1;19;1;2;2;5;1;3;0;1;1;1;2;3;2;2;3;3
65855;20194;1;2;2;1;2;1;19;1;2;2;5;1;3;0;1;1;1;2;3;2;2;3;3
65856;20194;1;1;2;1;1;2;13;1;2;4;3;1;4;0;0;0;0;2;2;2;2;2;3
65857;20194;1;1;2;1;1;2;13;1;2;4;3;1;4;0;0;0;0;2;2;2;2;2;3
65858;20194;1;1;0;1;0;2;4;1;1;3;3;1;4;0;0;0;1;2;2;2;2;2;3
65859;20194;1;1;0;1;0;2;4;1;1;3;3;1;4;0;0;0;1;2;2;2;2;2;3
65860;20194;1;2;2;1;2;2;19;1;1;8;8;2;2;0;1;1;0;3;3;3;3;3;3
65861;20194;1;2;2;1;2;2;19;1;1;8;8;2;2;0;1;1;0;3;3;3;3;3;3
65862;20194;1;2;2;1;1;6;13;1;2;1;1;2;3;0;1;1;1;2;3;2;2;3;3
65863;20194;1;2;2;1;1;6;13;1;2;1;1;2;3;0;1;1;1;2;3;2;2;3;3
65864;20224;4;1;2;1;1;3;23;1;1;0;0;0;0;3;3;3;3;1;2;2;2;2;2
65865;20224;1;1;2;1;3;2;30;1;1;0;0;0;2;0;0;3;0;1;1;2;2;2;2
65866;20194;1;2;0;1;3;6;3;1;1;2;2;1;2;0;0;1;1;3;3;2;3;3;3
65867;20194;1;2;0;1;3;6;3;1;1;2;2;1;2;0;0;1;1;3;3;2;3;3;3
65868;20194;1;2;2;1;1;3;12;1;2;0;0;0;2;3;3;3;3;2;2;2;2;3;3
65869;20194;1;2;2;1;1;3;12;1;2;0;0;0;2;3;3;3;3;2;2;2;2;3;3
65870;20194;1;2;2;1;2;2;3;1;2;9;11;3;3;0;1;1;1;3;3;3;3;3;4
65871;20194;1;2;2;1;2;2;3;1;2;9;11;3;3;0;1;1;1;3;3;3;3;3;4
65872;20194;1;1;2;1;3;2;30;1;2;3;3;1;2;0;0;0;1;2;2;2;2;2;2
65873;20194;1;1;2;1;3;2;30;1;2;3;3;1;2;0;0;0;1;2;2;2;2;2;2
65874;20194;1;2;2;1;1;2;7;1;1;3;5;2;2;0;1;1;1;2;2;2;2;2;3
65875;20194;1;2;2;1;1;2;7;1;1;3;5;2;2;0;1;1;1;2;2;2;2;2;3
65876;20194;2;2;2;1;2;2;3;1;1;5;8;3;3;0;1;1;1;3;3;3;3;3;3
65877;20194;2;2;2;1;2;2;3;1;1;5;8;3;3;0;1;1;1;3;3;3;3;3;3
65878;20194;1;1;0;1;3;4;3;1;1;8;8;2;2;0;1;1;1;2;3;2;2;2;3
65879;20194;1;1;0;1;3;4;3;1;1;8;8;2;2;0;1;1;1;2;3;2;2;2;3
65880;20194;1;2;0;1;3;3;3;1;2;2;3;2;3;0;0;1;1;1;2;2;2;2;2
65881;20194;1;2;0;1;3;3;3;1;2;2;3;2;3;0;0;1;1;1;2;2;2;2;2
65882;20194;1;2;0;1;3;2;3;1;2;7;6;2;2;0;0;0;1;1;2;2;2;2;2
65883;20194;1;2;0;1;3;2;3;1;2;7;6;2;2;0;0;0;1;1;2;2;2;2;2
65884;20194;1;2;2;1;3;2;19;1;2;4;4;1;3;0;0;3;1;2;1;1;2;2;2
65885;20194;1;2;2;1;3;2;19;1;2;4;4;1;3;0;0;3;1;2;1;1;2;2;2
65886;20194;1;2;2;1;1;6;3;1;1;5;5;1;4;0;0;0;0;2;2;2;3;3;3
65887;20194;1;2;2;1;1;6;3;1;1;5;5;1;4;0;0;0;0;2;2;2;3;3;3
65888;20194;1;1;2;1;1;2;10;1;2;9;2;1;2;0;0;0;1;2;2;2;2;3;3
65889;20194;1;1;2;1;1;2;10;1;2;9;2;1;2;0;0;0;1;2;2;2;2;3;3
65890;20194;1;2;0;1;1;2;12;1;1;5;2;1;3;0;1;0;1;2;2;2;2;2;3
65891;20194;1;2;0;1;1;2;12;1;1;5;2;1;3;0;1;0;1;2;2;2;2;2;3
65892;20194;1;1;2;1;3;2;28;1;2;1;11;1;2;0;1;0;1;3;3;2;3;2;3
65893;20194;1;1;2;1;3;2;28;1;2;1;11;1;2;0;1;0;1;3;3;2;3;2;3
65894;20194;1;2;2;1;2;4;22;1;1;6;3;2;3;0;0;0;1;2;2;1;2;2;2
65895;20194;1;2;2;1;2;4;22;1;1;6;3;2;3;0;0;0;1;2;2;1;2;2;2
65896;20194;1;2;2;1;3;2;19;2;1;11;7;3;5;0;0;1;1;3;2;2;2;2;3
65897;20194;1;2;2;1;3;2;19;2;1;11;7;3;5;0;0;1;1;3;2;2;2;2;3
65898;20194;1;2;2;1;1;2;11;1;1;3;3;0;4;0;0;0;1;2;2;1;2;2;2
65899;20194;1;2;2;1;1;2;11;1;1;3;3;0;4;0;0;0;1;2;2;1;2;2;2
65900;20194;1;2;2;1;3;1;3;1;2;5;10;2;3;0;1;1;1;3;2;3;3;3;3
65901;20194;1;2;2;1;3;1;3;1;2;5;10;2;3;0;1;1;1;3;2;3;3;3;3
65902;20194;1;2;2;1;3;2;3;1;1;2;4;2;2;0;0;0;0;3;3;3;3;3;3
65903;20194;1;2;2;1;3;2;3;1;1;2;4;2;2;0;0;0;0;3;3;3;3;3;3
65904;20194;1;1;2;1;2;2;10;1;1;2;2;1;2;0;0;0;1;2;2;1;2;2;2
65905;20194;1;1;2;1;2;2;10;1;1;2;2;1;2;0;0;0;1;2;2;1;2;2;2
65906;20194;2;2;2;1;1;3;9;1;1;3;10;1;2;0;0;0;0;2;2;2;2;2;3
65907;20194;2;2;2;1;1;3;9;1;1;3;10;1;2;0;0;0;0;2;2;2;2;2;3
65908;20194;1;1;2;1;2;2;10;1;1;3;3;1;3;0;1;0;1;2;3;2;2;2;3
65909;20194;1;1;2;1;2;2;10;1;1;3;3;1;3;0;1;0;1;2;3;2;2;2;3
65910;20194;1;1;2;1;3;1;3;1;1;5;5;3;3;0;0;0;1;2;2;1;2;3;2
65911;20194;1;1;2;1;3;1;3;1;1;5;5;3;3;0;0;0;1;2;2;1;2;3;2
65912;20194;2;2;2;1;1;5;3;1;2;2;3;1;2;0;0;0;1;2;2;2;2;2;2
